,Data,Descrição,Formato,Identifier,Título
3192,1371477473,,jpg,9068179864,8ª MOSTRA INTERNACIONAL IMAGEM DOS POVOS - BH
3193,1371477473,,jpg,9065963135,8ª MOSTRA INTERNACIONAL IMAGEM DOS POVOS - BH
3194,1371477472,,jpg,9068193818,8ª MOSTRA INTERNACIONAL IMAGEM DOS POVOS - BH
3195,1371477038,8ª MOSTRA INTERNACIONAL IMAGEM DOS POVOS - BH,jpg,9065915537,IMG_3856
3196,1371477038,8ª MOSTRA INTERNACIONAL IMAGEM DOS POVOS - BH,jpg,9065914523,IMG_3854
3197,1371477037,8ª MOSTRA INTERNACIONAL IMAGEM DOS POVOS - BH,jpg,9068136960,IMG_3852
3198,1371477037,8ª MOSTRA INTERNACIONAL IMAGEM DOS POVOS - BH,jpg,9065911597,IMG_3848
3199,1371477037,,jpg,9065873641,IMG_3837
3200,1371152977,,jpg,9036793352,Naná Vasconcelos
3201,1371148477,,jpg,9033951605,Reunião Ponto de Cultura Coco da Umbigada - Olinda (PE)
3202,1371148476,,jpg,9036185152,Reunião Ponto de Cultura Coco da Umbigada - Olinda (PE)
3203,1371148476,,jpg,9033969009,Reunião Ponto de Cultura Coco da Umbigada - Olinda (PE)
3204,1371148475,,jpg,9036202230,Reunião Ponto de Cultura Coco da Umbigada - Olinda (PE)
3205,1371148475,,jpg,9033992527,Reunião Ponto de Cultura Coco da Umbigada - Olinda (PE)
3206,1371148474,,jpg,9034007641,Reunião Ponto de Cultura Coco da Umbigada - Olinda (PE)
3207,1371148473,,jpg,9034015831,Reunião Ponto de Cultura Coco da Umbigada - Olinda (PE)
3208,1371148472,,jpg,9036160498,Reunião Ponto de Cultura Coco da Umbigada - Olinda (PE)
3209,1371148472,,jpg,9036159744,Reunião Ponto de Cultura Coco da Umbigada - Olinda (PE)
3210,1371147582,,jpg,9036135424,Reunião com o Secretário de Cultura do Nordeste
3211,1371147582,,jpg,9036134310,Reunião com o Secretário de Cultura do Nordeste
3212,1371147582,,jpg,9036132858,Reunião com o Secretário de Cultura do Nordeste
3213,1371147581,,jpg,9036131660,Reunião com o Secretário de Cultura do Nordeste
3214,1371147581,,jpg,9036130372,Reunião com o Secretário de Cultura do Nordeste
3215,1371147386,,jpg,9033890185,Reunião Produtores Culturais - Recife (PE)
3216,1371147385,,jpg,9036111404,Reunião Produtores Culturais - Recife (PE)
3217,1371147385,,jpg,9036110828,Reunião Produtores Culturais - Recife (PE)
3218,1371147385,,jpg,9036110170,Reunião Produtores Culturais - Recife (PE)
3219,1371147385,,jpg,9033883997,Reunião Produtores Culturais - Recife (PE)
3220,1371147090,,jpg,9033805867,Balé Magê Molê
3221,1371147089,,jpg,9033812445,Balé Magê Molê
3222,1371147087,,jpg,9036057364,Balé Magê Molê
3223,1371147087,,jpg,9033837945,Balé Magê Molê
3224,1371147087,,jpg,9033799307,Balé Magê Molê
3225,1371147086,,jpg,9036024336,Balé Magê Molê
3226,1371147086,,jpg,9036023688,Balé Magê Molê
3227,1371146322,,jpg,9035993626,Reunião de Produtores Negros - Bahia
3228,1371146322,,jpg,9033774693,Reunião de Produtores Negros - Bahia
3229,1371146321,,jpg,9036000440,Reunião de Produtores Negros - Bahia
3230,1371146321,,jpg,9035986618,Reunião de Produtores Negros - Bahia
3231,1371146321,,jpg,9033775709,Reunião de Produtores Negros - Bahia
3232,1371146319,,jpg,9036007900,Reunião de Produtores Negros - Bahia
3233,1371146319,,jpg,9033783137,Reunião de Produtores Negros - Bahia
3234,1371146318,,jpg,9033783617,Reunião de Produtores Negros - Bahia
3235,1371146317,,jpg,9035978190,Reunião de Produtores Negros - Bahia
3236,1371146317,,jpg,9035977116,Reunião de Produtores Negros - Bahia
3237,1371146317,,jpg,9035976262,Reunião de Produtores Negros - Bahia
3238,1371146317,,jpg,9033750167,Reunião de Produtores Negros - Bahia
3239,1371145861,Comunidades Quilombolas Bahia 08 e 09 de junho de 2013,jpg,9033728681,IMG_3414
3240,1371145861,Comunidades Quilombolas Bahia 08 e 09 de junho de 2013,jpg,9033726613,IMG_3296
3241,1371145861,Comunidades Quilombolas Bahia 08 e 09 de junho de 2013,jpg,9033725175,IMG_3253
3242,1371145861,Comunidades Quilombolas Bahia 08 e 09 de junho de 2013,jpg,9033724375,IMG_3452
3243,1371145861,Comunidades Quilombolas Bahia 08 e 09 de junho de 2013,jpg,9033723467,IMG_3283
3244,1371145860,Comunidades Quilombolas Bahia 08 e 09 de junho de 2013,jpg,9035947936,DSC00281
3245,1371145859,Comunidades Quilombolas Bahia 08 e 09 de junho de 2013,jpg,9035946890,DSC00286
3246,1371145859,Comunidades Quilombolas Bahia 08 e 09 de junho de 2013,jpg,9035945496,DSC00261
3247,1371145859,Comunidades Quilombolas Bahia 08 e 09 de junho de 2013,jpg,9033716089,IMG_3172
3248,1371145858,Comunidades Quilombolas Bahia 08 e 09 de junho de 2013,jpg,9035937800,IMG_3134
3249,1371145858,Comunidades Quilombolas Bahia 08 e 09 de junho de 2013,jpg,9033711243,IMG_3120
3250,1371145858,Comunidades Quilombolas Bahia 08 e 09 de junho de 2013,jpg,9033710773,IMG_3121
3251,1371145858,Comunidades Quilombolas Bahia 08 e 09 de junho de 2013,jpg,9033710027,IMG_3125
3252,1371145858,Comunidades Quilombolas Bahia 08 e 09 de junho de 2013,jpg,9033709079,IMG_3119
3253,1371145857,Comunidades Quilombolas Bahia 08 e 09 de junho de 2013,jpg,9035933422,IMG_3106
3254,1370290743,,jpg,8940161682,Lançamento Livro Olhares
3255,1370290743,,jpg,8939553165,Lançamento Livro Olhares
3256,1370290742,,jpg,8940186704,Lançamento Livro Olhares
3257,1370290741,,jpg,8940199890,Lançamento Livro Olhares
3258,1370290741,,jpg,8939591515,Lançamento Livro Olhares
3259,1370290740,,jpg,8939604271,Lançamento Livro Olhares
3260,1370290739,,jpg,8939617151,Lançamento Livro Olhares
3261,1370290738,,jpg,8939629589,Lançamento Livro Olhares
3262,1370290737,,jpg,8939641909,Lançamento Livro Olhares
3263,1370290736,,jpg,8939654285,Lançamento Livro Olhares
3264,1370290735,,jpg,8940286876,Lançamento Livro Olhares
3265,1370290734,,jpg,8940298674,Lançamento Livro Olhares
3266,1370290733,,jpg,8940310132,Lançamento Livro Olhares
3267,1370290732,,jpg,8940321632,Lançamento Livro Olhares
3268,1370290732,,jpg,8939725399,Lançamento Livro Olhares
3269,1370290731,,jpg,8940357852,Lançamento Livro Olhares
3270,1370290731,,jpg,8939750777,Lançamento Livro Olhares
3271,1370290730,,jpg,8940382210,Lançamento Livro Olhares
3272,1370290729,,jpg,8940395330,Lançamento Livro Olhares
3273,1370290728,,jpg,8940408076,Lançamento Livro Olhares
3274,1370290727,,jpg,8940421538,Lançamento Livro Olhares
3275,1370290726,,jpg,8940435026,Lançamento Livro Olhares
3276,1370290725,,jpg,8940447242,Lançamento Livro Olhares
3277,1370290724,,jpg,8940459766,Lançamento Livro Olhares
3278,1370290723,,jpg,8940472380,Lançamento Livro Olhares
3279,1370290722,,jpg,8940498296,Lançamento Livro Olhares
3280,1370290722,,jpg,8939890131,Lançamento Livro Olhares
3281,1370290721,,jpg,8939902495,Lançamento Livro Olhares
3282,1370290720,,jpg,8939926559,Lançamento Livro Olhares
3283,1370290719,,jpg,8939940243,Lançamento Livro Olhares
3284,1370290718,,jpg,8939954419,Lançamento Livro Olhares
3285,1370290717,,jpg,8939967789,Lançamento Livro Olhares
3286,1370290716,,jpg,8940601168,Lançamento Livro Olhares
3287,1370290716,,jpg,8939992767,Lançamento Livro Olhares
3288,1370290715,,jpg,8940624614,Lançamento Livro Olhares
3289,1370290715,,jpg,8940017295,Lançamento Livro Olhares
3290,1370290714,,jpg,8940040369,Lançamento Livro Olhares
3291,1370290713,,jpg,8940052149,Lançamento Livro Olhares
3292,1370290712,,jpg,8940064691,Lançamento Livro Olhares
3293,1370290711,,jpg,8940695742,Lançamento Livro Olhares
3294,1370290710,,jpg,8940696424,Lançamento Livro Olhares
3295,1370290709,,jpg,8940697436,Lançamento Livro Olhares
3296,1370290709,,jpg,8940079177,Lançamento Livro Olhares
3297,1370290708,,jpg,8940698840,Lançamento Livro Olhares
3298,1370290707,,jpg,8940699398,Lançamento Livro Olhares
3299,1370290707,,jpg,8940081903,Lançamento Livro Olhares
3300,1370290706,,jpg,8940082541,Lançamento Livro Olhares
3301,1370290705,,jpg,8940702128,Lançamento Livro Olhares
3302,1370290705,,jpg,8940084029,Lançamento Livro Olhares
3303,1370290704,,jpg,8940084955,Lançamento Livro Olhares
3304,1370290703,,jpg,8940704510,Lançamento Livro Olhares
3305,1370290703,,jpg,8940086305,Lançamento Livro Olhares
3306,1370290702,,jpg,8940705972,Lançamento Livro Olhares
3307,1370290702,,jpg,8940088185,Lançamento Livro Olhares
3308,1370290701,,jpg,8940088837,Lançamento Livro Olhares
3309,1370290700,,jpg,8940708154,Lançamento Livro Olhares
3310,1370290699,,jpg,8940708936,Lançamento Livro Olhares
3311,1370290698,,jpg,8940709912,Lançamento Livro Olhares
3312,1370290697,,jpg,8940710870,Lançamento Livro Olhares
3313,1370290696,,jpg,8940711722,Lançamento Livro Olhares
3314,1370290695,,jpg,8940712480,Lançamento Livro Olhares
3315,1370290695,,jpg,8940094371,Lançamento Livro Olhares
3316,1370290694,,jpg,8940095689,Lançamento Livro Olhares
3317,1370290693,,jpg,8940096363,Lançamento Livro Olhares
3318,1370290692,,jpg,8940096969,Lançamento Livro Olhares
3319,1370290691,,jpg,8940717040,Lançamento Livro Olhares
3320,1370290690,,jpg,8940717722,Lançamento Livro Olhares
3321,1370277351,,jpg,8937644229,Comemoração Dia da África
3322,1370277350,,jpg,8938289596,Comemoração Dia da África
3323,1370277349,,jpg,8938300992,Comemoração Dia da África
3324,1370277348,,jpg,8938311892,Comemoração Dia da África
3325,1370277348,,jpg,8937688317,Comemoração Dia da África
3326,1370277347,,jpg,8937688961,Comemoração Dia da África
3327,1370277346,,jpg,8938313608,Comemoração Dia da África
3328,1370277345,,jpg,8938324220,Comemoração Dia da África
3329,1370277345,,jpg,8937700989,Comemoração Dia da África
3330,1370277344,,jpg,8937701601,Comemoração Dia da África
3331,1370277343,,jpg,8938326094,Comemoração Dia da África
3332,1370277343,,jpg,8937702811,Comemoração Dia da África
3333,1370277342,,jpg,8937703387,Comemoração Dia da África
3334,1370277341,,jpg,8937704051,Comemoração Dia da África
3335,1370277340,,jpg,8938328476,Comemoração Dia da África
3336,1370277340,,jpg,8937705271,Comemoração Dia da África
3337,1370277339,,jpg,8938329640,Comemoração Dia da África
3338,1370277338,,jpg,8938330202,Comemoração Dia da África
3339,1370277338,,jpg,8937706887,Comemoração Dia da África
3340,1370277337,,jpg,8938331454,Comemoração Dia da África
3341,1370277336,,jpg,8938332020,Comemoração Dia da África
3342,1370277335,,jpg,8938332726,Comemoração Dia da África
3343,1370277334,,jpg,8938333400,Comemoração Dia da África
3344,1370276590,,jpg,8937577693,Assinatura Certificação de 54 Comunidades Quilombolas
3345,1369158879,,jpg,8772805278,21mai2013-seminárioculturaedesenvolvimentosustentável-CristianeSantos (83)
3346,1369158879,,jpg,8767992565,21mai2013-seminárioculturaedesenvolvimentosustentável-CristianeSantos (22)
3347,1369158878,,jpg,8772795814,21mai2013-seminárioculturaedesenvolvimentosustentável-CristianeSantos (20)
3348,1369158878,,jpg,8767986895,21mai2013-seminárioculturaedesenvolvimentosustentável-CristianeSantos (90)
3349,1369158878,,jpg,8767983119,21mai2013-seminárioculturaedesenvolvimentosustentável-CristianeSantos (15)
3350,1369158877,,jpg,8772785570,21mai2013-seminárioculturaedesenvolvimentosustentável-CristianeSantos (12)
3351,1369158877,,jpg,8767975505,21mai2013-seminárioculturaedesenvolvimentosustentável-CristianeSantos (4)
3352,1369158876,,jpg,8772538194,21mai2013-seminárioculturaedesenvolvimentosustentável-CristianeSantos
3353,1354905910,"Foto:Drielly Jardim
Direcionado a defensores públicos, empreendedores e representantes de quilombos, o encontro teve como objetivo aprimorar a assessoria jurídica aos remanescentes das comunidades tradicionais",jpg,8252142777,Agenda Quilombola- Oficinas Práticas
3354,1354905909,"Foto:Drielly Jardim
Direcionado a defensores públicos, empreendedores e representantes de quilombos, o encontro teve como objetivo aprimorar a assessoria jurídica aos remanescentes das comunidades tradicionais",jpg,8252143089,Agenda Quilombola- Oficinas Práticas
3355,1354905908,"Foto:Drielly Jardim
Direcionado a defensores públicos, empreendedores e representantes de quilombos, o encontro teve como objetivo aprimorar a assessoria jurídica aos remanescentes das comunidades tradicionais",jpg,8253071074,Agenda Quilombola- Oficinas Práticas
3356,1354905907,"Foto:Drielly Jardim
Direcionado a defensores públicos, empreendedores e representantes de quilombos, o encontro teve como objetivo aprimorar a assessoria jurídica aos remanescentes das comunidades tradicionais",jpg,8253072818,Agenda Quilombola- Oficinas Práticas
3357,1354905907,"Foto:Drielly Jardim
Direcionado a defensores públicos, empreendedores e representantes de quilombos, o encontro teve como objetivo aprimorar a assessoria jurídica aos remanescentes das comunidades tradicionais",jpg,8252004975,Agenda Quilombola- Oficinas Práticas
3358,1354905906,"Foto:Drielly Jardim
Direcionado a defensores públicos, empreendedores e representantes de quilombos, o encontro teve como objetivo aprimorar a assessoria jurídica aos remanescentes das comunidades tradicionais",jpg,8252006271,Agenda Quilombola- Oficinas Práticas
3359,1354905905,"Foto:Drielly Jardim
Direcionado a defensores públicos, empreendedores e representantes de quilombos, o encontro teve como objetivo aprimorar a assessoria jurídica aos remanescentes das comunidades tradicionais",jpg,8253076698,Agenda Quilombola- Oficinas Práticas
3360,1354905904,"Foto:Drielly Jardim
Direcionado a defensores públicos, empreendedores e representantes de quilombos, o encontro teve como objetivo aprimorar a assessoria jurídica aos remanescentes das comunidades tradicionais",jpg,8253078222,Agenda Quilombola- Oficinas Práticas
3361,1354905904,"Foto:Drielly Jardim
Direcionado a defensores públicos, empreendedores e representantes de quilombos, o encontro teve como objetivo aprimorar a assessoria jurídica aos remanescentes das comunidades tradicionais",jpg,8252119107,Agenda Quilombola- Oficinas Práticas
3362,1354905904,"Foto:Drielly Jardim
Direcionado a defensores públicos, empreendedores e representantes de quilombos, o encontro teve como objetivo aprimorar a assessoria jurídica aos remanescentes das comunidades tradicionais",jpg,8252118743,Agenda Quilombola- Oficinas Práticas
3363,1354905903,"Foto:Drielly Jardim
Direcionado a defensores públicos, empreendedores e representantes de quilombos, o encontro teve como objetivo aprimorar a assessoria jurídica aos remanescentes das comunidades tradicionais",jpg,8253213506,Agenda Quilombola- Oficinas Práticas
3364,1354905903,"Foto:Drielly Jardim
Direcionado a defensores públicos, empreendedores e representantes de quilombos, o encontro teve como objetivo aprimorar a assessoria jurídica aos remanescentes das comunidades tradicionais",jpg,8253159040,Agenda Quilombola- Oficinas Práticas
3365,1354905902,"Foto:Drielly Jardim
Direcionado a defensores públicos, empreendedores e representantes de quilombos, o encontro teve como objetivo aprimorar a assessoria jurídica aos remanescentes das comunidades tradicionais",jpg,8253159274,Agenda Quilombola- Oficinas Práticas
3366,1354905902,"Foto:Drielly Jardim
Direcionado a defensores públicos, empreendedores e representantes de quilombos, o encontro teve como objetivo aprimorar a assessoria jurídica aos remanescentes das comunidades tradicionais",jpg,8252116569,Agenda Quilombola- Oficinas Práticas
3367,1354905901,"Foto:Drielly Jardim
Direcionado a defensores públicos, empreendedores e representantes de quilombos, o encontro teve como objetivo aprimorar a assessoria jurídica aos remanescentes das comunidades tradicionais",jpg,8253177086,Agenda Quilombola- Oficinas Práticas
3368,1354905901,"Foto:Drielly Jardim
Direcionado a defensores públicos, empreendedores e representantes de quilombos, o encontro teve como objetivo aprimorar a assessoria jurídica aos remanescentes das comunidades tradicionais",jpg,8253176558,Agenda Quilombola- Oficinas Práticas
3369,1354043927,"Brasília - Sistema Criolina se apresenta para 5.000 na praça do Museu Nacional.

Foto: Daiane Souza",jpg,8225056284,Semana de Zumbi e da Consciência Negra
3370,1354043717,"Brasília - Sandra de Sá canta para 5.000 na praça do Museu Nacional.

Foto: Daiane Souza",jpg,8223974403,Semana de Zumbi e da Consciência Negra
3371,1354043664,"Brasília - Sandra de Sá canta para 5.000 na praça do Museu Nacional.

Foto: Daiane Souza",jpg,8225046484,Semana de Zumbi e da Consciência Negra
3372,1354043647,"Brasília - Sandra de Sá canta para 5.000 na praça do Museu Nacional.

Foto: Daiane Souza",jpg,8225045860,Semana de Zumbi e da Consciência Negra
3373,1354043631,"Brasília - Sandra de Sá canta para 5.000 na praça do Museu Nacional.

Foto: Daiane Souza",jpg,8223971737,Semana de Zumbi e da Consciência Negra
3374,1354042998,"Brasília - Sandra de Sá canta para 5.000 na praça do Museu Nacional.

Foto: Daiane Souza",jpg,8223946069,Semana de Zumbi e da Consciência Negra
3375,1354042949,"Brasília - Sandra de Sá canta para 5.000 na praça do Museu Nacional.

Foto: Daiane Souza",jpg,8223944163,Semana de Zumbi e da Consciência Negra
3376,1354042351,"Brasília - Elza Soares canta para 5.000 na praça do Museu Nacional.

Foto: Daiane Souza",jpg,8223920077,Semana de Zumbi e da Consciência Negra
3377,1354042311,"Brasília - Elza Soares canta para 5.000 na praça do Museu Nacional.

Foto: Daiane Souza",jpg,8223918649,Semana de Zumbi e da Consciência Negra
3378,1354042267,"Brasília - Elza Soares canta para 5.000 na praça do Museu Nacional.

Foto: Daiane Souza",jpg,8223916979,Semana de Zumbi e da Consciência Negra
3379,1354041410,"Brasília - Elza Soares canta para 5.000 na praça do Museu Nacional.

Foto: Daiane Souza
",jpg,8223882219,Semana de Zumbi e da Consciência Negra
3380,1354041392,"Brasília - Elza Soares canta para 5.000 na praça do Museu Nacional.

Foto: Daiane Souza
",jpg,8224956264,Semana de Zumbi e da Consciência Negra
3381,1354040368,"Brasília - Elza Soares canta para 5.000 na praça do Museu Nacional.

Foto: Daiane Souza
",jpg,8224915652,Semana de Zumbi e da Consciência Negra
3382,1354037072,"Brasília - Grupo Congo Nya se apresenta na praça do Museu Nacional.

Foto: Daiane Souza",jpg,8224778614,Semana de Zumbi e da Consciência Negra
3383,1354037071,"Brasília - Banda Funkeado apresenta na praça do Museu Nacional.

Foto: Daiane Souza",jpg,8224781420,Semana de Zumbi e da Consciência Negra
3384,1354037070,"Brasília - Banda Funkeado apresenta na praça do Museu Nacional.

Foto: Daiane Souza",jpg,8224781554,Semana de Zumbi e da Consciência Negra
3385,1354035682,"Brasília - Religiosos de matriz africana saúdam orixás em ato da Semana de Zumbi e da Consciência Negra. 

Foto: Daiane Souza",jpg,8223632811,Semana de Zumbi e da Consciência Negra
3386,1354035681,"Brasília - Religiosos de matriz africana saúdam orixás em ato da Semana de Zumbi e da Consciência Negra. 

Foto: Daiane Souza",jpg,8224710624,Semana de Zumbi e da Consciência Negra
3387,1354035680,"Brasília - Religiosos de matriz africana participam de cortejo junto à organização Menino de Ceilândia. O cortejo atravessou trecho entre a rodoviária de Brasília e o Museu Nacional.

Foto: Daiane Souza",jpg,8224710806,Semana de Zumbi e da Consciência Negra
3388,1354035680,"Brasília - Religiosos de matriz africana participam de cortejo junto à organização Menino de Ceilândia. O cortejo atravessou trecho entre a rodoviária de Brasília e o Museu Nacional.

Foto: Daiane Souza",jpg,8223635917,Semana de Zumbi e da Consciência Negra
3389,1354035679,"Brasília - Religiosos de matriz africana participam de cortejo junto à organização Menino de Ceilândia. O cortejo atravessou trecho entre a rodoviária de Brasília e o Museu Nacional.

Foto: Daiane Souza",jpg,8224716546,Semana de Zumbi e da Consciência Negra
3390,1354035679,"Brasília - Grupo apresenta danças acompanhado de percussão de tambores. 

Foto: Daiane Souza",jpg,8223642329,Semana de Zumbi e da Consciência Negra
3391,1354035678,"Brasília - Grupo apresenta danças acompanhado de percussão de tambores. 

Foto: Daiane Souza",jpg,8224717732,Semana de Zumbi e da Consciência Negra
3392,1354035678,"Brasília - Religiosos de matriz africana saúdam orixás em ato da Semana de Zumbi e da Consciência Negra. 

Foto: Daiane Souza",jpg,8223646171,Semana de Zumbi e da Consciência Negra
3393,1354035230,"Brasília - Grupo Cultural Asé Dudú se apresenta com tambores na Praça do Museu Nacional.

Foto: Daiane Souza",jpg,8224698658,Semana de Zumbi e da Consciência Negra
3394,1354035230,"Brasília - Grupo Cultural Asé Dudú se apresenta com tambores na Praça do Museu Nacional.

Foto: Daiane Souza",jpg,8223626195,Semana de Zumbi e da Consciência Negra
3395,1354035229,"Brasília - Grupo Cultural Asé Dudú se apresenta com tambores na Praça do Museu Nacional.

Foto: Daiane Souza",jpg,8224701510,Semana de Zumbi e da Consciência Negra
3396,1354035228,"Brasília - Senhora dança ao som do Grupo Cultural Asé Dudú na Praça do Museu Nacional.

Foto: Daiane Souza",jpg,8224701626,Semana de Zumbi e da Consciência Negra
3397,1354035003,"Brasília - Públicações do Centro Nacional de Informação e Referência da Cultura Negra.

Foto: Daiane Souza",jpg,8224691464,Semana de Zumbi e da Consciência Negra
3398,1354034968,"Brasília - Público aprecia exposição de fotografias feitas por Luis Alves.

Foto: Daiane Souza",jpg,8224690088,Semana de Zumbi e da Consciência Negra
3399,1354034926,"Brasília - Público aprecia exposição de fotografias feitas por Luis Alves.

Foto: Daiane Souza",jpg,8224688254,Semana de Zumbi e da Consciência Negra
3400,1354034876,"Brasília - Exposição Ìmó Dudú do fotógrafo Luis Alves.

Foto: Daiane Souza",jpg,8223610059,Semana de Zumbi e da Consciência Negra
3401,1354024259,"Brasília - Público aprecia exposição de fotografias feitas por Luis Alves.

Foto: Daiane Souza",jpg,8223166569,Semana de Zumbi e da Consciência Negra
3402,1354023968,"Brasília - Público aprecia exposição de fotografias feitas por Luis Alves.

Foto: Daiane Souza",jpg,8224233270,Semana de Zumbi e da Consciência Negra
3403,1354023936,"Brasília - Público aprecia exposição de fotografias feitas por Luis Alves.

Foto: Daiane Souza",jpg,8223155615,Semana de Zumbi e da Consciência Negra
3404,1353589920,"São Paulo - Martinho da Vila encerra com show, programação do 20 de novermbro no Ibirapuera.
Foto: Nanyrip/Cria Brasil",jpg,8208680374,Dia Nacional de Zumbi e da Consciência Negra
3405,1353589919,"São Paulo - Filha de Martinho da Vila, Maíra Freitas divide palco com o pai no Ibirapuera.
Foto: Nanyrip/Cria Brasil",jpg,8208683972,Dia Nacional de Zumbi e da Consciência Negra
3406,1353589919,"São Paulo - Filha de Martinho da Vila, Maíra Freitas divide palco com o pai no Ibirapuera.
Foto: Nanyrip/Cria Brasil",jpg,8207593473,Dia Nacional de Zumbi e da Consciência Negra
3407,1353589918,"São Paulo - Martinho da Vila encerra com show, programação do 20 de novermbro no Ibirapuera.
Foto: Nanyrip/Cria Brasil",jpg,8208684120,Dia Nacional de Zumbi e da Consciência Negra
3408,1353589448,"São Paulo - Garoto representa grupo de congada de Santa Efigênia no Ibirapuera no 20 de novembro. 
Foto: Nanyrip/Cria Brasil",jpg,8208672038,Dia Nacional de Zumbi e da Consciência Negra
3409,1353589448,"São Paulo - Quilombolas apresentam danças tradicionais no Ibirapuera no 20 de novembro. 
Foto: Nanyrip/Cria Brasil",jpg,8207581345,Dia Nacional de Zumbi e da Consciência Negra
3410,1353589447,"São Paulo - Quilombolas apresentam danças tradicionais no Ibirapuera no 20 de novembro. 
Foto: Nanyrip/Cria Brasil",jpg,8207581415,Dia Nacional de Zumbi e da Consciência Negra
3411,1353589446,"São Paulo - Quilombolas apresentam danças tradicionais no Ibirapuera no 20 de novembro. 
Foto: Nanyrip/Cria Brasil",jpg,8208672314,Dia Nacional de Zumbi e da Consciência Negra
3412,1353588548,"São Paulo - Peças quilombolas expostas no Ibirapuera no 20 de novembro. 
Foto: Nanyrip/Cria Brasil",jpg,8207553067,Dia Nacional de Zumbi e da Consciência Negra
3413,1353588547,"São Paulo - Peças quilombolas expostas no Ibirapuera no 20 de novembro. 
Foto: Nanyrip/Cria Brasil",jpg,8208646884,Dia Nacional de Zumbi e da Consciência Negra
3414,1353588546,"São Paulo - Peças quilombolas expostas no Ibirapuera no 20 de novembro. 
Foto: Nanyrip/Cria Brasil",jpg,8208646992,Dia Nacional de Zumbi e da Consciência Negra
3415,1353588247,"São Paulo - Religiosos de matriz africana acompanham ato ecumênico no Ibirapuera no 20 de novembro. 
Foto: Nanyrip/Cria Brasil",jpg,8207548523,Dia Nacional de Zumbi e da Consciência Negra
3416,1353587866,"São Paulo - Mãe Railda pede orações por jovens e famílias durante Ato Ecumênico no 20 de novembro. 
Foto: Nanyrip/Cria Brasil",jpg,8208629326,Dia Nacional de Zumbi e da Consciência Negra
3417,1353587593,"São Paulo - Presidente da Fundação Cultural Palmares, Eloi Ferreira de Araujo, cumprimenta lideranças religiosas durante Ato Ecumênico da programação do 20 de novembro no Ibirapuera.

Foto: Nanyrip/Cria Brasil",jpg,8207531511,Dia Nacional de Zumbi e da Consciência Negra
3418,1353586271,"São Paulo - Presidente da Fundação Cultural Palmares, Eloi Ferreira de Araujo, dá início ao Ato Ecumênico da programação do 20 de novembro no Ibirapuera.

Foto: Nanyrip/Cria Brasil",jpg,8208576216,Dia Nacional de Zumbi e da Consciência Negra
3419,1353586271,"São Paulo - Religiosos participam de Ato Ecumênico da programação do 20 de novembro no Ibirapuera.

Foto: Nanyrip/Cria Brasil",jpg,8207485795,Dia Nacional de Zumbi e da Consciência Negra
3420,1353586270,"São Paulo - Presidente da Fundação Cultural Palmares, Eloi Ferreira de Araujo, dá início ao Ato Ecumênico da programação do 20 de novembro no Ibirapuera.
Foto: Nanyrip/Cria Brasil",jpg,8207485853,Dia Nacional de Zumbi e da Consciência Negra
3421,1348257716,Foto: Denise Porfírio,jpg,8010047057,"Visita da Ministra da Cultura, Marta Suplicy, à sede da FCP em Brasília"
3422,1348257715,Foto: Denise Porfírio,jpg,8010055274,"Visita da Ministra da Cultura, Marta Suplicy, à sede da FCP em Brasília"
3423,1348257715,Foto: Denise Porfírio,jpg,8010048181,"Visita da Ministra da Cultura, Marta Suplicy, à sede da FCP em Brasília"
3424,1348253052,Foto: Denise Porfírio,jpg,8009842086,"Visita da Ministra da Cultura, Marta Suplicy, à sede da FCP em Brasília"
3425,1348253052,Foto: Denise Porfírio,jpg,8009841552,"Visita da Ministra da Cultura, Marta Suplicy, à sede da FCP em Brasília"
3426,1348253052,Foto: Denise Porfírio,jpg,8009833267,"Visita da Ministra da Cultura, Marta Suplicy, à sede da FCP em Brasília"
3427,1348253051,Foto: Denise Porfírio,jpg,8009840772,"Visita da Ministra da Cultura, Marta Suplicy, à sede da FCP em Brasília"
3428,1348253051,Foto: Denise Porfírio,jpg,8009840512,"Visita da Ministra da Cultura, Marta Suplicy, à sede da FCP em Brasília"
3429,1348252219,Fotos Malu Moura,jpg,8009792567,Exposição Arte e Cultura Africana
3430,1348252218,Fotos Malu Moura,jpg,8009800182,Exposição Arte e Cultura Africana
3431,1348252218,Fotos Malu Moura,jpg,8009792055,Exposição Arte e Cultura Africana
3432,1348252217,Fotos Malu Moura,jpg,8009793293,Exposição Arte e Cultura Africana
3433,1348252216,Fotos Malu Moura,jpg,8009793677,Exposição Arte e Cultura Africana
3434,1348252215,Fotos Malu Moura,jpg,8009793921,Exposição Arte e Cultura Africana
3435,1348252214,Fotos Malu Moura,jpg,8009802082,Exposição Arte e Cultura Africana
3436,1348252213,Fotos Malu Moura,jpg,8009802348,Exposição Arte e Cultura Africana
3437,1348252213,Fotos Malu Moura,jpg,8009794745,Exposição Arte e Cultura Africana
3438,1348252212,Fotos Malu Moura,jpg,8009802882,Exposição Arte e Cultura Africana
3439,1348252212,Fotos Malu Moura,jpg,8009795291,Exposição Arte e Cultura Africana
3440,1348252211,Fotos Malu Moura,jpg,8009803410,Exposição Arte e Cultura Africana
3441,1348252211,Fotos Malu Moura,jpg,8009795905,Exposição Arte e Cultura Africana
3442,1348252210,Fotos Malu Moura,jpg,8009796331,Exposição Arte e Cultura Africana
